Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR	P55884	EIF3B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|5|8	17	3	0.00	0.00|0.00|0.00	7|4|8	0.0000	0.0000	0.9965
MTHFR	Q99459	CDC5L	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|15|0	15	3	0.00	0.00|0.00|0.00	23|0|1	0.0000	0.0000	0.9965
MTHFR	Q9BVI4	NOC4L	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.00	0.00|0.00|0.00	8|0|0	0.0008	0.0025	0.9685
MTHFR	Q969X6	UTP4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.00|0.00	10|0|0	0.0000	0.0000	0.9965
MTHFR	Q7Z6Z7	HUWE1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.00	0.00|0.00|0.00	2|0|2	0.0017	0.0025	0.9641
MTHFR	Q86XL3	ANKLE2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	1|2|3	0.0000	0.0000	0.9965
MTHFR	Q13185	CBX3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.13	0.00|0.39|0.00	3|0|0	0.1308	0.3925	0.7974
MTHFR	P28074	PSMB5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|3	6	3	0.11	0.06|0.01|0.25	0|1|2	0.1067	0.2525	0.8283
MTHFR	O14579	COPE	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.9965
MTHFR	Q9UNP9	PPIE	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	3|0|0	0.0000	0.0000	0.9965
MTHFR	Q9H9B4	SFXN1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|3|4	13	3	0.00	0.00|0.00|0.00	6|2|3	0.0017	0.0050	0.9641
MTHFR	Q9Y3B9	RRP15	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q9H9B1	EHMT1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q8IUF8	RIOX2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q71UI9	H2AFV	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|5|0	7	3	0.00	0.00|0.01|0.00	7|0|2	0.0025	0.0075	0.9606
MTHFR	Q9BVP2	GNL3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|1	10	3	0.00	0.00|0.00|0.00	15|0|1	0.0008	0.0025	0.9685
MTHFR	Q15459	SF3A1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|12|0	12	3	0.00	0.00|0.00|0.00	17|0|0	0.0017	0.0050	0.9641
MTHFR	Q14008	CKAP5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	15|9|14	38	3	0.00	0.00|0.00|0.00	10|7|11	0.0000	0.0000	0.9965
MTHFR	Q13813	SPTAN1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|48|2	51	3	0.00	0.00|0.00|0.00	82|1|2	0.0000	0.0000	0.9965
MTHFR	P58546	MTPN	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|0	2	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q9BVL2	NUP58	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.01	0.00|0.02|0.00	3|0|0	0.0067	0.0200	0.9513
MTHFR	P07737	PFN1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|3	8	3	0.00	0.00|0.00|0.00	4|2|2	0.0008	0.0025	0.9685
MTHFR	P62851	RPS25	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|4|5	13	3	0.02	0.00|0.00|0.06	2|3|3	0.0225	0.0600	0.9291
MTHFR	P0DMV8	HSPA1A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	67|56|65	188	3	0.00	0.00|0.00|0.00	71|45|53	0.0000	0.0000	0.9965
MTHFR	P40938	RFC3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|4|1	6	3	0.01	0.00|0.02|0.00	5|0|1	0.0058	0.0175	0.9533
MTHFR	P61326	MAGOH	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|1	5	3	0.04	0.00|0.12|0.00	5|0|0	0.0400	0.1200	0.9118
MTHFR	P62854	RPS26	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|2	6	3	0.00	0.00|0.00|0.00	2|2|2	0.0017	0.0025	0.9641
MTHFR	P28066	PSMA5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.00	0.01|0.00|0.01	2|1|2	0.0058	0.0100	0.9533
MTHFR	P55081	MFAP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.00|0.00	5|0|0	0.0017	0.0050	0.9641
MTHFR	P78406	RAE1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	4|0|0	0.0000	0.0000	0.9965
MTHFR	P52597	HNRNPF	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|4|0	5	3	0.00	0.00|0.00|0.00	8|0|1	0.0000	0.0000	0.9965
MTHFR	P40937	RFC5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|2	7	3	0.00	0.00|0.00|0.00	8|0|2	0.0000	0.0000	0.9965
MTHFR	P20290	BTF3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|1|0	4	3	0.00	0.00|0.00|0.00	6|0|1	0.0008	0.0025	0.9685
MTHFR	O43447	PPIH	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|0	2	3	0.00	0.00|0.00|0.00	3|0|1	0.0000	0.0000	0.9965
MTHFR	Q8IWA0	WDR75	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|7|0	7	3	0.01	0.00|0.01|0.00	10|0|0	0.0025	0.0075	0.9606
MTHFR	Q9UFC0	LRWD1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.01	0.00|0.02|0.00	3|0|0	0.0067	0.0200	0.9513
MTHFR	P52292	KPNA2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|5|3	12	3	0.00	0.00|0.00|0.00	9|1|2	0.0000	0.0000	0.9965
MTHFR	P05204	HMGN2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|1	6	3	0.00	0.00|0.00|0.00	6|1|1	0.0000	0.0000	0.9965
MTHFR	Q9BWF3	RBM4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|5|1	7	3	0.00	0.00|0.00|0.00	8|1|1	0.0000	0.0000	0.9965
MTHFR	O75190	DNAJB6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|2	0.0000	0.0000	0.9965
MTHFR	O43324	EEF1E1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|2	6	3	0.00	0.01|0.00|0.01	2|2|1	0.0083	0.0150	0.9479
MTHFR	P23528	CFL1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|3|3	10	3	0.00	0.00|0.00|0.00	5|3|4	0.0000	0.0000	0.9965
MTHFR	P62917	RPL8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|4|6	11	3	0.00	0.00|0.00|0.00	6|1|7	0.0000	0.0000	0.9965
MTHFR	P31943	HNRNPH1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|5|0	6	3	0.00	0.00|0.01|0.00	7|0|0	0.0042	0.0125	0.9567
MTHFR	P31942	HNRNPH3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|6|0	9	3	0.01	0.00|0.02|0.00	8|0|0	0.0075	0.0225	0.9495
MTHFR	O15371	EIF3D	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|2	7	3	0.04	0.13|0.00|0.01	3|0|1	0.0467	0.1275	0.9035
MTHFR	Q15029	EFTUD2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|21|1	22	3	0.00	0.00|0.00|0.00	30|0|0	0.0000	0.0000	0.9965
MTHFR	P31946	YWHAB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|3|3	9	3	0.00	0.00|0.00|0.00	3|1|3	0.0017	0.0050	0.9641
MTHFR	Q8N1F7	NUP93	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.00	0.00|0.00|0.00	16|0|1	0.0000	0.0000	0.9965
MTHFR	Q9H4A3	WNK1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|1	3	3	0.05	0.11|0.00|0.03	2|0|0	0.0458	0.1100	0.9050
MTHFR	P31948	STIP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	14|9|17	40	3	0.00	0.00|0.00|0.00	11|7|14	0.0000	0.0000	0.9965
MTHFR	Q15021	NCAPD2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|2	7	3	0.00	0.00|0.00|0.00	3|1|1	0.0000	0.0000	0.9965
MTHFR	Q15020	SART3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	P25440	BRD2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	P55072	VCP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|1|3	8	3	0.08	0.17|0.00|0.03	3|0|2	0.0675	0.1750	0.8793
MTHFR	Q86V81	ALYREF	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|6|0	7	3	0.01	0.00|0.04|0.00	7|1|0	0.0150	0.0450	0.9378
MTHFR	Q00796	SORD	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|2	7	3	0.00	0.00|0.00|0.00	2|3|3	0.0008	0.0025	0.9685
MTHFR	Q9Y371	SH3GLB1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|3	7	3	0.23	0.16|0.06|0.46	0|0|2	0.2250	0.4575	0.7048
MTHFR	Q9H0U4	RAB1B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|1	0.0000	0.0000	0.9965
MTHFR	Q9H0U3	MAGT1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.07	0.00|0.00|0.20	1|0|0	0.0675	0.2025	0.8793
MTHFR	P63151	PPP2R2A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.06	0.00|0.00|0.21	0|0|0	0.0692	0.2075	0.8744
MTHFR	Q49A26	GLYR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.00	0.00|0.00|0.00	5|0|0	0.0000	0.0000	0.9965
MTHFR	Q13442	PDAP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|1|1	0.0000	0.0000	0.9965
MTHFR	Q9NTJ3	SMC4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|3|3	10	3	0.00	0.00|0.00|0.00	4|1|4	0.0008	0.0025	0.9685
MTHFR	P00492	HPRT1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.01	0.00|0.02|0.00	3|1|0	0.0058	0.0175	0.9533
MTHFR	Q9GZL7	WDR12	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.01	0.00|0.05|0.00	5|0|0	0.0175	0.0525	0.9350
MTHFR	Q8NI36	WDR36	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.00	0.00|0.00|0.00	15|0|0	0.0000	0.0000	0.9965
MTHFR	P51570	GALK1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|2	5	3	0.00	0.00|0.00|0.00	2|2|2	0.0000	0.0000	0.9965
MTHFR	P35611	ADD1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	4|0|0	0.0000	0.0000	0.9965
MTHFR	Q12874	SF3A3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.00|0.00	5|0|0	0.0008	0.0025	0.9685
MTHFR	O75688	PPM1B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.9965
MTHFR	Q9Y5B9	SUPT16H	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|15|0	15	3	0.00	0.00|0.00|0.00	31|0|0	0.0000	0.0000	0.9965
MTHFR	Q01130	SRSF2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.01	0.00|0.02|0.00	2|0|1	0.0067	0.0200	0.9513
MTHFR	O76094	SRP72	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|1|3	7	3	0.03	0.10|0.00|0.06	1|0|3	0.0533	0.1000	0.8955
MTHFR	P56192	MARS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	7|4|5	16	3	0.00	0.00|0.00|0.00	5|3|4	0.0017	0.0050	0.9641
MTHFR	P17812	CTPS1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|1|4	8	3	0.00	0.00|0.00|0.00	5|2|4	0.0000	0.0000	0.9965
MTHFR	Q14318	FKBP8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	1|0|3	0.0000	0.0000	0.9965
MTHFR	P48729	CSNK1A1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|1	4	3	0.00	0.00|0.00|0.00	3|1|1	0.0008	0.0025	0.9685
MTHFR	Q16643	DBN1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.01	0.00|0.07|0.00	7|0|0	0.0250	0.0750	0.9253
MTHFR	Q6P1N0	CC2D1A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|3	6	3	0.06	0.04|0.00|0.14	1|0|2	0.0592	0.1425	0.8881
MTHFR	Q9UNE7	STUB1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.04	0.00|0.00|0.17	0|0|2	0.0558	0.1675	0.8937
MTHFR	P63165	SUMO1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.04|0.00	4|0|1	0.0117	0.0350	0.9422
MTHFR	Q9UKN8	GTF3C4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|1	3	3	0.00	0.00|0.00|0.00	9|0|0	0.0000	0.0000	0.9965
MTHFR	Q14669	TRIP12	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	3|0|0	0.0000	0.0000	0.9965
MTHFR	P08670	VIM	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	34|71|32	137	3	0.00	0.00|0.00|0.00	90|26|31	0.0000	0.0000	0.9965
MTHFR	Q9HCG8	CWC22	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	P42285	SKIV2L2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.00	0.00|0.00|0.00	8|0|0	0.0000	0.0000	0.9965
MTHFR	P32969	RPL9P8;RPL9;RPL9P7;RPL9P9	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	11|6|9	26	3	0.00	0.00|0.00|0.00	6|6|10	0.0000	0.0000	0.9965
MTHFR	Q9BW71	HIRIP3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.04	0.00|0.11|0.00	0|0|0	0.0367	0.1100	0.9140
MTHFR	Q13526	PIN1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|2	6	3	0.00	0.00|0.00|0.00	4|1|3	0.0000	0.0000	0.9965
MTHFR	P04844	RPN2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|2|7	13	3	0.00	0.00|0.00|0.00	6|4|6	0.0000	0.0000	0.9965
MTHFR	O75152	ZC3H11A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.00	0.00|0.00|0.00	8|0|0	0.0008	0.0025	0.9685
MTHFR	O43818	RRP9	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.02	0.00|0.06|0.00	6|0|0	0.0208	0.0625	0.9316
MTHFR	P55265	ADAR	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|13|0	13	3	0.00	0.00|0.00|0.00	21|0|0	0.0000	0.0000	0.9965
MTHFR	Q9Y520	PRRC2C	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q99471	PFDN5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.06	0.09|0.00|0.06	1|1|1	0.0508	0.0875	0.8986
MTHFR	Q92499	DDX1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|11|3	18	3	0.00	0.00|0.00|0.00	18|6|4	0.0000	0.0000	0.9965
MTHFR	A6NHR9	SMCHD1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.00|0.00	7|0|0	0.0000	0.0000	0.9965
MTHFR	Q71RC2	LARP4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|2	3	3	0.01	0.00|0.00|0.03	1|1|1	0.0092	0.0275	0.9467
MTHFR	P0DP25	CALM3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|2	3	3	0.09	0.04|0.00|0.20	0|0|2	0.0808	0.1975	0.8544
MTHFR	Q9BPX3	NCAPG	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|1	2	3	0.00	0.00|0.00|0.00	2|0|1	0.0000	0.0000	0.9965
MTHFR	O15372	EIF3H	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.00	0.00|0.00|0.00	2|1|3	0.0000	0.0000	0.9965
MTHFR	P16615	ATP2A2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	8|3|13	24	3	0.01	0.00|0.00|0.01	5|3|13	0.0033	0.0100	0.9584
MTHFR	Q92797	SYMPK	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.04	0.00|0.07|0.00	5|0|0	0.0250	0.0750	0.9253
MTHFR	A6NHL2	TUBAL3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|1	6	3	0.03	0.08|0.00|0.00	1|2|1	0.0283	0.0825	0.9238
MTHFR	Q15427	SF3B4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.01	0.00|0.02|0.00	4|0|0	0.0083	0.0250	0.9479
MTHFR	Q9HD20	ATP13A1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|0	2	3	0.00	0.01|0.00|0.00	2|0|1	0.0042	0.0125	0.9567
MTHFR	P47897	QARS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|5|8	19	3	0.00	0.00|0.00|0.00	3|4|7	0.0017	0.0050	0.9641
MTHFR	P22234	PAICS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|4|3	11	3	0.00	0.00|0.00|0.00	4|2|3	0.0008	0.0025	0.9685
MTHFR	P04792	HSPB1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|4|4	14	3	0.00	0.00|0.00|0.00	7|4|4	0.0000	0.0000	0.9965
MTHFR	P30050	RPL12	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|2	7	3	0.00	0.00|0.00|0.00	3|2|1	0.0008	0.0025	0.9685
MTHFR	Q53GS9	USP39	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.01	0.00|0.03|0.00	4|0|0	0.0092	0.0275	0.9467
MTHFR	Q9NQZ2	UTP3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.01|0.00	5|0|0	0.0042	0.0125	0.9567
MTHFR	P68431	HIST1H3G;HIST1H3C;HIST1H3A;HIST1H3B;HIST1H3F;HIST1H3D;HIST1H3I;HIST1H3J;HIST1H3E;HIST1H3H	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|19|6	31	3	0.00	0.00|0.00|0.00	24|8|5	0.0000	0.0000	0.9965
MTHFR	P49756	RBM25	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|7|0	7	3	0.00	0.00|0.00|0.00	9|1|1	0.0008	0.0025	0.9685
MTHFR	P21333	FLNA	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	29|29|21	79	3	0.00	0.00|0.00|0.00	34|10|22	0.0000	0.0000	0.9965
MTHFR	O00425	IGF2BP3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|0	2	3	0.00	0.00|0.00|0.00	4|0|0	0.0000	0.0000	0.9965
MTHFR	O14617	AP3D1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|1	3	3	0.00	0.02|0.00|0.00	2|0|1	0.0075	0.0200	0.9495
MTHFR	Q9UBS4	DNAJB11	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.06	0.00|0.00|0.22	0|0|1	0.0742	0.2225	0.8688
MTHFR	Q96JH7	VCPIP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.9965
MTHFR	Q99615	DNAJC7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|3|7	14	3	0.00	0.00|0.00|0.00	3|3|10	0.0000	0.0000	0.9965
MTHFR	Q13620	CUL4B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|1	5	3	0.00	0.00|0.00|0.00	7|0|1	0.0008	0.0025	0.9685
MTHFR	Q9P289	STK26	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q9UKE5	TNIK	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.02	0.00|0.06|0.00	1|0|0	0.0208	0.0625	0.9316
MTHFR	P30566	ADSL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|1	6	3	0.00	0.00|0.00|0.00	3|1|2	0.0000	0.0000	0.9965
MTHFR	Q8N766	EMC1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	8|3|9	20	3	0.48	0.58|0.00|0.79	2|2|4	0.4567	0.7875	0.5433
MTHFR	Q9NW13	RBM28	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	8|0|0	0.0000	0.0000	0.9965
MTHFR	P51572	BCAP31	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|0|0	3	3	0.13	0.35|0.00|0.00	1|0|0	0.1167	0.3500	0.8162
MTHFR	Q09666	AHNAK	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|7|0	7	3	0.00	0.00|0.00|0.00	17|0|0	0.0000	0.0000	0.9965
MTHFR	Q8TEW0	PARD3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|1	0.0000	0.0000	0.9965
