Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR_38to656	P63241	EIF5A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	10|7|10	27	3	0.98	0.97|1.00|1.00	0|0|0	0.9892	1.0000	0.0053
MTHFR_38to656	P63244	RACK1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|2|4	11	3	0.16	0.13|0.18|0.18	1|0|0	0.1633	0.1825	0.4621
MTHFR_38to656	Q13442	PDAP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|1|1	4	3	0.94	0.94|0.90|0.90	0|0|0	0.9125	0.9400	0.0320
MTHFR_38to656	Q99439	CNN2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q16576	RBBP7	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.30	0.91|0.00|0.00	0|0|0	0.3033	0.9100	0.3241
MTHFR_38to656	Q5UIP0	RIF1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	13|0|0	13	3	0.27	0.81|0.00|0.00	0|0|0	0.2683	0.8050	0.3936
MTHFR_38to656	P26639	TARS	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|1|2	3	3	0.63	0.00|0.90|0.92	0|0|0	0.6058	0.9200	0.1090
MTHFR_38to656	P13797	PLS3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|2|7	14	3	0.97	0.97|0.97|0.99	0|0|0	0.9767	0.9875	0.0116
MTHFR_38to656	Q9NZB2	FAM120A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|3|5	12	3	0.98	0.98|0.98|0.99	0|0|0	0.9850	0.9925	0.0072
MTHFR_38to656	Q9UBU9	NXF1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	8|0|1	9	3	0.64	0.97|0.00|0.81	0|0|0	0.5950	0.9725	0.1204
MTHFR_38to656	Q9UDY2	TJP2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.23	0.68|0.00|0.00	0|0|0	0.2275	0.6825	0.4349
MTHFR_38to656	P61026	RAB10	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q96A72	MAGOHB	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|0|0	5	3	0.27	0.91|0.00|0.00	0|0|0	0.3042	0.9125	0.3206
MTHFR_38to656	Q9BW27	NUP85	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.25	0.79|0.00|0.00	0|0|0	0.2650	0.7950	0.3977
MTHFR_38to656	Q08AM6	VAC14	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	O00170	AIP	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|1|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q7L576	CYFIP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.12	0.39|0.00|0.00	0|0|0	0.1308	0.3925	0.4714
MTHFR_38to656	P12270	TPR	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	30|0|0	30	3	0.29	0.90|0.00|0.00	0|0|0	0.3017	0.9050	0.3306
MTHFR_38to656	P12277	CKB	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	9|6|6	21	3	0.30	0.22|0.43|0.28	1|0|0	0.3100	0.4325	0.3002
MTHFR_38to656	Q9UQE7	SMC3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	25|0|0	25	3	0.33	0.98|0.00|0.00	0|0|0	0.3283	0.9850	0.2018
MTHFR_38to656	Q9NWT1	PAK1IP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.31	0.83|0.00|0.00	0|0|0	0.2767	0.8300	0.3814
MTHFR_38to656	P48634	PRRC2A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.08	0.25|0.00|0.00	0|0|0	0.0833	0.2500	0.4808
MTHFR_38to656	Q96KR1	ZFR	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	7|0|0	7	3	0.32	0.81|0.00|0.00	0|0|0	0.2717	0.8150	0.3891
MTHFR_38to656	Q15287	RNPS1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	10|0|0	10	3	0.37	0.98|0.00|0.00	0|0|0	0.3275	0.9825	0.2068
MTHFR_38to656	P55196	AFDN	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	6|0|0	6	3	0.24	0.71|0.00|0.00	0|0|0	0.2358	0.7075	0.4275
MTHFR_38to656	P61247	RPS3A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	12|4|9	25	3	0.31	0.14|0.34|0.48	1|0|0	0.3183	0.4775	0.2544
MTHFR_38to656	P13473	LAMP2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q13610	PWP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.30	0.86|0.00|0.00	0|0|0	0.2875	0.8625	0.3656
MTHFR_38to656	P49721	PSMB2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|2|1	4	3	0.88	0.86|0.91|0.90	0|0|0	0.8933	0.9125	0.0357
MTHFR_38to656	P15311	EZR	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|1|1	6	3	0.95	0.97|0.95|0.94	0|0|0	0.9542	0.9750	0.0195
MTHFR_38to656	P60866	RPS20	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	7|1|3	11	3	0.01	0.00|0.02|0.01	2|1|0	0.0092	0.0175	0.4954
MTHFR_38to656	Q7L1Q6	BZW1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	A0FGR8	ESYT2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q16629	SRSF7	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	7|0|1	8	3	0.57	0.95|0.00|0.90	0|0|0	0.6167	0.9475	0.0897
MTHFR_38to656	O60885	BRD4	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	O60884	DNAJA2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	10|8|12	30	3	0.98	0.97|0.99|0.99	0|0|0	0.9825	0.9900	0.0093
MTHFR_38to656	Q96T88	UHRF1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.28	0.81|0.00|0.00	0|0|0	0.2683	0.8050	0.3936
MTHFR_38to656	Q13561	DCTN2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	6|4|6	16	3	0.97	0.97|0.97|0.97	0|0|0	0.9700	0.9725	0.0135
MTHFR_38to656	P06753	TPM3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|1|1	6	3	0.94	0.98|0.94|0.93	0|0|0	0.9500	0.9800	0.0204
MTHFR_38to656	Q12906	ILF3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	34|2|1	37	3	0.74	1.00|0.94|0.29	0|0|0	0.7442	0.9950	0.0427
MTHFR_38to656	Q12905	ILF2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	26|5|6	37	3	1.00	1.00|1.00|0.99	0|0|0	0.9942	0.9950	0.0028
MTHFR_38to656	Q12904	AIMP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|2|3	9	3	0.95	0.97|0.94|0.96	0|0|0	0.9533	0.9675	0.0197
MTHFR_38to656	Q9NSD9	FARSB	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|3|5	13	3	0.98	0.98|0.98|0.98	0|0|0	0.9833	0.9850	0.0086
MTHFR_38to656	Q969Q0	RPL36AL	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|1|1	4	3	0.90	0.93|0.90|0.90	0|0|0	0.9108	0.9300	0.0328
MTHFR_38to656	Q9BXY0	MAK16	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.31	0.88|0.00|0.00	0|0|0	0.2933	0.8800	0.3562
MTHFR_38to656	Q9P035	HACD3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	6|5|7	18	3	1.00	0.99|0.99|1.00	0|0|0	0.9933	0.9950	0.0035
MTHFR_38to656	Q96ST3	SIN3A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.11	0.33|0.00|0.00	0|0|0	0.1100	0.3300	0.4775
MTHFR_38to656	Q9UBI1	COMMD3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q15056	EIF4H	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|3|2	6	3	0.91	0.83|0.95|0.95	0|0|0	0.9108	0.9500	0.0326
MTHFR_38to656	Q15050	RRS1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	12|0|0	12	3	0.35	0.96|0.00|0.00	0|0|0	0.3217	0.9650	0.2417
MTHFR_38to656	P27816	MAP4	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|3|6	14	3	0.99	0.99|0.99|1.00	0|0|0	0.9933	0.9950	0.0035
MTHFR_38to656	Q9Y221	NIP7	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|0|0	5	3	0.34	0.96|0.00|0.00	0|0|0	0.3217	0.9650	0.2417
MTHFR_38to656	Q12874	SF3A3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|0|0	5	3	0.24	0.88|0.00|0.00	0|0|0	0.2917	0.8750	0.3597
MTHFR_38to656	Q9Y224	C14ORF166	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	11|3|2	16	3	0.99	0.99|0.99|0.98	0|0|0	0.9858	0.9875	0.0071
MTHFR_38to656	P60228	EIF3E	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	6|2|5	13	3	0.98	0.98|0.98|0.99	0|0|0	0.9842	0.9875	0.0083
MTHFR_38to656	P23284	PPIB	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|1|2	5	3	0.94	0.96|0.92|0.95	0|0|0	0.9433	0.9600	0.0229
MTHFR_38to656	Q07812	BAX	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|1|3	6	3	0.93	0.95|0.90|0.95	0|0|0	0.9342	0.9525	0.0275
MTHFR_38to656	P62937	PPIA	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	12|5|9	26	3	0.98	0.97|0.98|0.98	0|0|0	0.9775	0.9850	0.0112
MTHFR_38to656	P52434	POLR2H	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	P08243	ASNS	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|4|3	9	3	0.94	0.90|0.96|0.97	0|0|0	0.9450	0.9750	0.0221
MTHFR_38to656	Q8IY81	FTSJ3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	17|0|0	17	3	0.30	0.98|0.00|0.00	0|0|0	0.3283	0.9850	0.2018
MTHFR_38to656	Q86U86	PBRM1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|0|0	5	3	0.18	0.56|0.00|0.00	0|0|0	0.1858	0.5575	0.4560
MTHFR_38to656	Q86W42	THOC6	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	7|0|0	7	3	0.31	0.96|0.00|0.00	0|0|0	0.3208	0.9625	0.2439
MTHFR_38to656	Q9P2K5	MYEF2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.22	0.68|0.00|0.00	0|0|0	0.2275	0.6825	0.4349
MTHFR_38to656	Q9Y314	NOSIP	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|2	5	3	0.59	0.94|0.00|0.94	0|0|0	0.6275	0.9450	0.0765
MTHFR_38to656	Q6STE5	SMARCD3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.24	0.81|0.00|0.00	0|0|0	0.2708	0.8125	0.3902
MTHFR_38to656	P46776	RPL27A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|3|3	10	3	0.25	0.09|0.45|0.23	1|0|0	0.2550	0.4525	0.4110
MTHFR_38to656	P46777	RPL5	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	7|1|3	11	3	0.96	0.98|0.93|0.97	0|0|0	0.9617	0.9775	0.0169
MTHFR_38to656	Q9NRL2	BAZ1A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.15	0.47|0.00|0.00	0|0|0	0.1550	0.4650	0.4658
MTHFR_38to656	P46779	RPL28	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|4|3	11	3	0.98	0.97|0.97|0.97	0|0|0	0.9683	0.9700	0.0142
MTHFR_38to656	O75477	ERLIN1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	O75475	PSIP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	14|0|0	14	3	0.34	0.98|0.00|0.00	0|0|0	0.3258	0.9775	0.2190
MTHFR_38to656	Q9H583	HEATR1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	21|0|0	21	3	0.29	0.90|0.00|0.00	0|0|0	0.3008	0.9025	0.3358
MTHFR_38to656	Q96QK1	VPS35	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	7|7|9	23	3	1.00	1.00|1.00|1.00	0|0|0	0.9967	0.9975	0.0017
MTHFR_38to656	Q6P2Q9	PRPF8	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	74|0|3	77	3	0.42	1.00|0.00|0.43	0|0|0	0.4742	0.9950	0.1729
MTHFR_38to656	P05455	SSB	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	16|0|1	17	3	0.58	0.98|0.00|0.80	0|0|0	0.5925	0.9775	0.1262
MTHFR_38to656	Q92879	CELF1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.26	0.72|0.00|0.00	0|0|0	0.2417	0.7250	0.4235
MTHFR_38to656	Q92878	RAD50	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	18|0|0	18	3	0.28	0.94|0.00|0.00	0|0|0	0.3150	0.9450	0.2754
MTHFR_38to656	Q969G3	SMARCE1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	P53582	METAP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q15942	ZYX	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|2|4	8	3	0.97	0.94|0.97|0.99	0|0|0	0.9658	0.9925	0.0150
MTHFR_38to656	Q9Y3U8	RPL36	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|1	4	3	0.67	0.94|0.00|0.90	0|0|0	0.6133	0.9400	0.0971
MTHFR_38to656	P08579	SNRPB2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q14527	HLTF	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.21	0.60|0.00|0.00	0|0|0	0.1992	0.5975	0.4484
MTHFR_38to656	P62753	RPS6	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	8|1|2	11	3	0.95	0.97|0.90|0.96	0|0|0	0.9467	0.9700	0.0213
MTHFR_38to656	P62750	RPL23A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	8|1|5	14	3	0.19	0.11|0.15|0.35	1|0|0	0.2025	0.3475	0.4471
MTHFR_38to656	P18031	PTPN1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|1|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	P22392	NME2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|2|3	8	3	0.96	0.96|0.95|0.96	0|0|0	0.9583	0.9625	0.0182
MTHFR_38to656	P04075	ALDOA	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	11|9|13	33	3	0.99	0.99|1.00|0.99	0|0|0	0.9908	0.9950	0.0046
MTHFR_38to656	Q96P16	RPRD1A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	5|0|0	5	3	0.32	0.94|0.00|0.00	0|0|0	0.3150	0.9450	0.2754
MTHFR_38to656	Q96P11	NSUN5	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.32	0.83|0.00|0.00	0|0|0	0.2775	0.8325	0.3794
MTHFR_38to656	P28370	SMARCA1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.12	0.38|0.00|0.00	0|0|0	0.1283	0.3850	0.4721
MTHFR_38to656	Q3YEC7	RABL6	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	4|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q8WYP5	AHCTF1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.03	0.12|0.00|0.00	0|0|0	0.0408	0.1225	0.4867
MTHFR_38to656	Q96AE4	FUBP1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	13|0|0	13	3	0.31	0.98|0.00|0.00	0|0|0	0.3275	0.9825	0.2068
MTHFR_38to656	P54619	PRKAG1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|1|3	6	3	0.96	0.97|0.94|0.98	0|0|0	0.9642	0.9800	0.0157
MTHFR_38to656	Q9UHB9	SRP68	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	6|1|3	10	3	0.97	0.98|0.94|0.98	0|0|0	0.9708	0.9850	0.0132
MTHFR_38to656	P41250	GARS	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|1	3	3	0.48	0.71|0.00|0.81	0|0|0	0.5067	0.8075	0.1635
MTHFR_38to656	P07910	HNRNPC	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	41|6|6	53	3	0.11	0.25|0.10|0.00	2|2|0	0.1167	0.2475	0.4753
MTHFR_38to656	P41252	IARS	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	13|10|17	40	3	1.00	0.99|1.00|1.00	0|0|0	0.9967	1.0000	0.0017
MTHFR_38to656	Q9UHB6	LIMA1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.15	0.54|0.00|0.00	0|0|0	0.1808	0.5425	0.4570
MTHFR_38to656	Q99733	NAP1L4	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q14141	SEPT6	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	Q9H4L4	SENP3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.22	0.69|0.00|0.00	0|0|0	0.2300	0.6900	0.4322
MTHFR_38to656	Q7Z7K6	CENPV	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.31	0.91|0.00|0.00	0|0|0	0.3033	0.9100	0.3241
MTHFR_38to656	P54727	RAD23B	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|2|3	8	3	0.96	0.97|0.95|0.98	0|0|0	0.9667	0.9775	0.0146
MTHFR_38to656	P07355	ANXA2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	8|2|0	10	3	0.60	0.98|0.96|0.00	0|0|0	0.6458	0.9775	0.0531
MTHFR_38to656	Q9UN86	G3BP2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|1|5	10	3	0.98	0.98|0.95|0.98	0|0|0	0.9733	0.9850	0.0122
MTHFR_38to656	O95453	PARN	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.24	0.60|0.00|0.00	0|0|0	0.2017	0.6050	0.4478
MTHFR_38to656	Q5VTL8	PRPF38B	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.31	0.88|0.00|0.00	0|0|0	0.2917	0.8750	0.3597
MTHFR_38to656	O60343	TBC1D4	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|0|3	3	3	0.29	0.00|0.00|0.84	0|0|0	0.2817	0.8450	0.3730
MTHFR_38to656	O60341	KDM1A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	6|0|0	6	3	0.32	0.86|0.00|0.00	0|0|0	0.2867	0.8600	0.3664
MTHFR_38to656	P0DP24	CALM2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|0|2	2	3	0.31	0.00|0.00|0.90	0|0|0	0.3008	0.9025	0.3358
MTHFR_38to656	P0DP25	CALM3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|0|2	2	3	0.36	0.00|0.00|0.94	0|0|0	0.3133	0.9400	0.2846
MTHFR_38to656	A6NHL2	TUBAL3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|2|1	4	3	0.88	0.77|0.95|0.92	0|0|0	0.8808	0.9475	0.0371
MTHFR_38to656	P0DP23	CALM1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|0|2	2	3	0.32	0.00|0.00|0.93	0|0|0	0.3100	0.9300	0.3002
MTHFR_38to656	Q6DKI1	RPL7L1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|0|0	4	3	0.30	0.96|0.00|0.00	0|0|0	0.3192	0.9575	0.2496
MTHFR_38to656	P58107	EPPK1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	P49643	PRIM2	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.19	0.70|0.00|0.00	0|0|0	0.2325	0.6975	0.4306
MTHFR_38to656	P61011	SRP54	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	4|1|2	7	3	0.97	0.99|0.95|0.98	0|0|0	0.9717	0.9875	0.0127
MTHFR_38to656	Q96A65	EXOC4	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.13	0.47|0.00|0.00	0|0|0	0.1558	0.4675	0.4652
MTHFR_38to656	O14980	XPO1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	23|1|4	28	3	0.94	0.99|0.85|0.98	0|0|0	0.9400	0.9925	0.0244
MTHFR_38to656	Q96KC8	DNAJC1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
